targeted_productivity,no_of_style_change,idle_men,team,smv,quarter_Quarter5,department_sweing,idle_time,quarter_Quarter3,incentive,quarter_Quarter4,no_of_workers,actual_productivity
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,0.34065185345611193,0.0,1.0,-0.057448679610286366,0.0,0.04238582636493318,0.0,0.7834213659582087,0.08757511388210794
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,1.3951861536108754,0.0,1.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,1.053719802272191,-0.29538145018940654
-2.3457978829390247,1.98580885057694,-0.11295745070301455,-0.41192716763986637,1.0744395857128495,0.0,1.0,-0.057448679610286366,0.0,-0.09495739394934641,0.0,1.0987695416578547,-1.3471260428460465
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,0.018077669786587272,0.0,1.0,-0.057448679610286366,0.0,0.04238582636493318,0.0,0.0175757964019256,0.08802650907005999
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.031506145196551,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.31082939334284326,0.0,0.9636203235008635,0.9496870538762763
-1.324253128735943,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.0185682094683397,0.403835782330271
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-0.9971628912809536,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-0.8834189913113485,0.6063331032869501
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,0.6175356428381686,0.0,1.0,-0.057448679610286366,0.0,-0.0512572783948029,0.0,0.7834213659582087,-0.19975307902784079
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,1.1895793793172689,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,0.0,1.0762446719650227,0.3719965780744828
-0.8134807516344013,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,0.34065185345611193,0.0,1.0,-0.057448679610286366,0.0,-0.07622877299739919,0.0,-0.0725236823694018,-0.4818902874524305
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.454132820061984,1.3102020202361848,0.0,1.0,-0.057448679610286366,0.0,0.11105743652207298,0.0,1.008670062886527,0.08974205492727706
0.7188363796702223,1.98580885057694,-0.11295745070301455,-0.7006138302071498,1.3741685722386403,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,1.0,1.0987695416578547,0.37201348469058976
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,0.34065185345611193,0.0,1.0,-0.057448679610286366,0.0,0.04238582636493318,0.0,-0.0725236823694018,0.08917473766339182
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,1.1264662596527908
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-1.0035595464811993,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1537174276253308,0.8101039910384066
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.7006138302071498,-0.9834557729947132,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.0185682094683397,0.6302920993887906
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-1.0035595464811993,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1537174276253308,-0.18582623395075945
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,-1.0163528568816904,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1987671670109945,-2.8614914383003627
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,0.4603606864892785,0.0,1.0,-0.057448679610286366,0.0,0.22967203588440535,0.0,0.8735208447295361,-0.19819235192571633
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,-0.9971628912809536,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,1.46885707757435
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,1.0141282652533916,0.0,1.0,-0.057448679610286366,0.0,0.31082939334284326,0.0,1.0987695416578547,0.9463384893726714
-0.3027083745328608,1.98580885057694,-0.11295745070301455,-1.2779871553417168,0.09483753218953381,0.0,1.0,-0.057448679610286366,0.0,-0.0512572783948029,0.0,0.4680731902585627,-0.2005012111182294
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.0185682094683397,-0.04436731614863815
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.1152930123881186
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.7006138302071498,3.2365090433958392,0.0,1.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,1.053719802272191,-1.5012863110307781
-1.324253128735943,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,-0.23230569090873787,0.0,1.0,-0.057448679610286366,0.0,-0.0512572783948029,0.0,0.8284711053438724,-0.7728974230689458
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,0.018077669786587272,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,1.0,-0.027473942983738103,0.3743002391989249
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,0.7198821260420972,0.0,1.0,-0.057448679610286366,0.0,0.46690123460907,0.0,1.0762446719650227,1.520512039429712
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.1537174276253308,1.2991927260371907
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.7157101522077154
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.011171458111687821,1.0,0.9861451931936953,-0.1980045394794608
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,0.7198821260420972,0.0,1.0,-0.057448679610286366,0.0,0.26712927778829976,1.0,1.0762446719650227,0.6598318663086362
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.8290287639986773
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,-0.16262316114072922,0.37216965024391474
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,0.3881698635150787,0.0,1.0,-0.057448679610286366,0.0,0.04238582636493318,0.0,0.8735208447295361,0.08744078938437116
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.3867713957344934
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.3267451145564119
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,0.018077669786587272,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,0.0,-0.027473942983738103,0.3743002391989249
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-0.9560415364222324,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.45000262162389776
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,0.6815021948406239,0.0,1.0,-0.057448679610286366,1.0,0.011171458111687821,0.0,0.9636203235008635,-0.20056943934357044
-1.324253128735943,1.98580885057694,-0.11295745070301455,0.454132820061984,1.408893271897116,0.0,1.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,0.9636203235008635,-0.7711854132734705
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.454132820061984,0.9903692602239081,0.0,1.0,-0.057448679610286366,0.0,0.13602893112466927,0.0,0.9861451931936953,0.6593332070993156
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,-0.14009829144789737,0.37341073341154146
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.3002085699097984
-0.8134807516344013,4.323088294176347,-0.11295745070301455,1.3201928077638343,-0.333738366226917,0.0,1.0,-0.057448679610286366,1.0,-0.09495739394934641,0.0,0.8284711053438724,-0.4863797276041245
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.108667688239667,0.10564573618074889
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,1.0790086251415965,0.0,1.0,-0.057448679610286366,1.0,0.11105743652207298,0.0,-0.14009829144789737,-0.41742266090779545
-0.8134807516344013,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,0.6815021948406239,0.0,1.0,-0.057448679610286366,1.0,-0.02004291014155754,0.0,0.9861451931936953,-0.48527354203986506
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,3.0866445501329447,0.0,1.0,-0.057448679610286366,1.0,0.07360019461817854,0.0,0.9861451931936953,0.37273428537344755
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.7894106652023455
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.1987671670109945,1.3467103237230011
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.031506145196551,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.22967203588440535,0.0,0.9636203235008635,0.6615991349490289
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.1987671670109945,1.3467103237230011
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,1.1895793793172689,0.0,1.0,-0.057448679610286366,0.0,0.011171458111687821,0.0,1.031194932579359,-0.20130839601281056
-0.3027083745328608,4.323088294176347,-0.11295745070301455,-0.9893004927744333,1.3741685722386403,0.0,1.0,-0.057448679610286366,0.0,-0.032528657442855685,1.0,1.053719802272191,-0.62189594118925
-2.3457978829390247,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,-0.9076097184775163,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-0.8834189913113485,0.7852057378493764
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-0.7482697731543574,0.8050097238592946
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,-1.0163528568816904,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1987671670109945,2.2084419336274306
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.7006138302071498,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.8912541608508233
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.8912541608508233
-1.324253128735943,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-1.6411961472371919
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,0.6815021948406239,0.0,1.0,-0.057448679610286366,1.0,0.46690123460907,0.0,1.008670062886527,1.5195283265387458
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,0.34065185345611193,0.0,1.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-0.027473942983738103,-0.3065717273417414
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.108667688239667,1.0182686962670657
-1.324253128735943,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-1.0200080884246876,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-1.6285002642822985
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-1.1113888769996239,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.5457322316557444
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.31082939334284326,0.0,0.9636203235008635,0.9458458821588116
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-0.9971628912809536,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.0185682094683397,1.1094720901982853
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.41192716763986637,-0.9971628912809536,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.4690656033249767,0.14753020411812934
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-0.333738366226917,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,-0.18514803083356107,0.3739667203771064
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,1.0,-0.11757342175506552,0.37421085191369546
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.454132820061984,0.9903692602239081,0.0,1.0,-0.057448679610286366,1.0,-0.001314289189610324,0.0,0.9861451931936953,0.37273428537344755
-1.324253128735943,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.108667688239667,-2.4123416094368384
0.20806400256868077,1.98580885057694,6.005145195971576,0.16544615749470054,1.3741685722386403,0.0,1.0,0.21793031721728198,0.0,-0.23854348791427507,1.0,1.053719802272191,-1.9573978431159507
-0.3027083745328608,1.98580885057694,2.9460938726342802,0.454132820061984,1.3741685722386403,0.0,1.0,0.09991074714832411,1.0,0.011171458111687821,0.0,1.0987695416578547,-0.1978245900424602
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,-0.16262316114072922,0.8288447629442595
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-1.1113888769996239,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.24669699797726455
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-0.9560415364222324,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1537174276253308,1.2061836653883176
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-0.9560415364222324,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.108667688239667,1.5155333447320987
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,-0.14009829144789737,0.37341073341154146
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,0.34065185345611193,0.0,1.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-0.027473942983738103,0.09001146615323895
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-0.9560415364222324,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1537174276253308,-0.5676136396113071
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.9893004927744333,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-1.0185682094683397,0.7266056871046009
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.7006138302071498,1.0744395857128495,0.0,1.0,-0.057448679610286366,0.0,0.16724329937791463,0.0,1.0987695416578547,0.6590320114350718
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-0.8834189913113485,0.49616946664858
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.7052227664266694
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.31082939334284326,0.0,1.008670062886527,0.9450108443305751
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,-0.41192716763986637,0.4877749230617591,0.0,1.0,-0.057448679610286366,1.0,0.07360019461817854,0.0,1.008670062886527,-0.20074343421306792
-0.8134807516344013,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-1.0200080884246876,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.9998750255470877
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,-0.3154622085119298,0.0,1.0,-0.057448679610286366,0.0,-0.001314289189610324,0.0,-0.14009829144789737,0.37243540505595213
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.12324050507258291,0.34065185345611193,0.0,1.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-0.0725236823694018,0.08900477745753464
-0.8134807516344013,-0.35147059302246725,-0.11295745070301455,-0.41192716763986637,0.6321565690101585,0.0,1.0,-0.057448679610286366,0.0,-0.02004291014155754,0.0,1.053719802272191,-0.48775768558954463
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.454132820061984,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.3096517861262814
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,1.3741685722386403,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,0.0,1.0987695416578547,0.3726603432849672
-2.3457978829390247,-0.35147059302246725,-0.11295745070301455,1.3201928077638343,3.026333229673486,0.0,1.0,-0.057448679610286366,0.0,-0.09495739394934641,1.0,0.8735208447295361,-2.0896836952338145
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,0.34065185345611193,0.0,1.0,-0.057448679610286366,0.0,-0.026285783792206613,0.0,0.7834213659582087,0.08771046996997953
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.41192716763986637,1.3741685722386403,0.0,1.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,1.0987695416578547,-0.4679964761839064
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,-1.1113888769996239,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,1.0,-0.8834189913113485,0.9578378882401231
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,0.018077669786587272,0.0,1.0,-0.057448679610286366,0.0,0.07360019461817854,1.0,-0.027473942983738103,0.3743002391989249
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-1.2779871553417168,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.5043584765129645,1.0,1.008670062886527,1.5195283265387458
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,-0.2612851439106184
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,0.454132820061984,1.3102020202361848,0.0,1.0,-0.057448679610286366,0.0,0.11105743652207298,0.0,1.008670062886527,0.08815847237259801
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,1.031506145196551,0.6175356428381686,0.0,1.0,-0.057448679610286366,0.0,-0.0512572783948029,0.0,0.738371626572545,-0.20119835973170547
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,1.6088794703311178,-0.9076097184775163,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.1537174276253308,0.9594298495991235
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-0.7006138302071498,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.15475755207661648,0.0,0.9861451931936953,0.374487421228986
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,0.0,-0.23854348791427507,0.0,-1.1987671670109945,0.7052227664266694
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,1.0141282652533916,0.0,1.0,-0.057448679610286366,0.0,0.22967203588440535,0.0,1.0987695416578547,0.6614281660772615
-0.3027083745328608,-0.35147059302246725,-0.11295745070301455,0.16544615749470054,-0.9076097184775163,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.108667688239667,1.023904233059145
0.20806400256868077,-0.35147059302246725,-0.11295745070301455,-0.41192716763986637,1.3741685722386403,0.0,1.0,-0.057448679610286366,0.0,0.04238582636493318,0.0,1.053719802272191,0.08748473512413793
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,0.7428194826292674,-1.0163528568816904,0.0,0.0,-0.057448679610286366,1.0,-0.23854348791427507,0.0,-1.108667688239667,-0.03890279407677673
0.7188363796702223,-0.35147059302246725,-0.11295745070301455,-1.5666738179090003,0.6815021948406239,0.0,1.0,-0.057448679610286366,0.0,0.31082939334284326,0.0,1.008670062886527,0.947800160897576
