like,share,comment,Lifetime Post reach by people who like your Page,Lifetime Engaged Users,Lifetime Post Total Reach,Lifetime People who have liked your Page and engaged with your post,Lifetime Post Consumers,Lifetime Post Total Impressions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post Consumptions,Category,Paid,Total Interactions
0.5737183204802221,0.3046687678784213,-0.06996866600298225,0.056562284303005646,-0.1658286713432217,-0.1987336596228606,-0.009769462582305743,-0.3929405440624488,-0.19059022417322075,-0.09396688080309346,-0.3814516862588122,1.3135138495103764,-0.6198963366112468,0.5177876167630264
-0.31435221496998955,-0.4480644449157016,0.4021545863788143,-0.49902151868800093,-0.4480574072221987,0.2592979640211323,-0.5907799335647399,-0.4246684091546378,-0.012017044070673418,-0.19366412008847414,-0.3049744045406275,-1.032046596043867,1.609946600839281,-0.29487173705541714
0.38496465266676244,0.3281916807782376,0.7798531882842514,1.9190958019214035,1.2026761342857748,1.1468661563819573,1.6304426816237232,1.2716392352384673,1.0838611075655715,0.8944925285250871,1.2580612812944276,-1.032046596043867,-0.6198963366112468,0.40732906381683026
0.1807393727374455,0.563420809776401,0.02445598447337705,-0.2032655673300893,-0.08359655765186509,-0.2819321841941389,0.09794596181331407,-0.09719151588168702,-0.2235836210656637,-0.13905726112743272,-0.07054404424109417,1.3135138495103764,1.609946600839281,0.21797154448049386
-0.04824048657724321,-0.4715873578155179,0.8742778387606107,-0.33135705330552284,-0.011516556761910537,-0.3295998378068586,-0.19582337744746722,0.07051291389131199,-0.2305234318563788,-0.1592776876156101,6.777421704380669,-1.032046596043867,-0.6198963366112468,-0.04502501015330666
0.46851135809239214,0.2576229420787886,0.0716683097115567,1.350494571493869,0.45040457570188275,1.4198558184001897,0.24809473521326894,0.3368003530578983,0.6593608238701031,0.26886350152487987,0.140893146391534,-1.032046596043867,1.609946600839281,0.4309987537338723
-0.26484305619924603,0.022393813080625196,-0.25881796695570086,-0.4367982155413981,-0.2622737429565412,-0.39213065278590603,-0.23009646702789172,-0.20937218174335528,-0.27847713381173295,-0.185335110666545,-0.3134718802870925,1.3135138495103764,-0.6198963366112468,-0.23701249503598104
0.11575860185084465,0.4693291581771356,-0.0227563407648026,1.7420587887846253,0.2747730242376273,2.3338083208787563,0.15996393343503457,0.28920855541961477,1.0665701718618763,0.3919756267353625,0.11290146157964942,-1.032046596043867,1.609946600839281,0.14959244027570573
-0.5154831724761351,-0.5656790094147833,-0.3060302921938805,-0.7725176691294501,-0.6531300858105201,-0.5671465765669248,-0.690335098536449,-0.6014379432396908,-0.36446308214547135,-0.2627714834045609,-0.5304074375791981,1.3135138495103764,1.609946600839281,-0.5184188084941476
-0.370050018587076,-0.3304498804166199,-0.3060302921938805,-0.5776467804046289,-0.5363807885943965,-0.4731304848473725,-0.5532427402147512,-0.5017217958070969,-0.31924363960109314,-0.22044071463568007,-0.4539301558610134,1.3135138495103764,-0.6198963366112468,-0.3685107723528813
0.784132245255882,-0.024652012719007483,-0.3060302921938805,3.2624943133710724,0.9031888066444143,0.8049254972560271,1.818128648373667,0.7832567404265578,0.3630842862664966,0.6586711774222742,0.43530568843082,-1.032046596043867,-0.6198963366112468,0.6466559285335887
1.7866927103634378,0.7280812000751153,0.11888063494973634,2.2960805004832485,0.7102986634177753,1.7744609463826357,0.5989858904414244,0.1860929938700005,0.6825890085804891,0.42417109488237775,0.0019344253611069692,1.3135138495103764,-0.6198963366112468,1.6065933529469607
-0.21842821985167402,-0.11874366431827284,1.2047641154278683,-0.47585049785098144,-0.543487267555378,-0.3941534498949329,-0.5499786364451869,-0.5583786977574343,-0.26295695658371715,-0.18240824992590726,-0.456929264948001,0.14073362673325474,-0.6198963366112468,-0.13181387318246082
-0.38242730827976185,-0.4715873578155179,-0.1171809912411619,0.5184206097510121,0.24330147455328094,-0.10040813058407719,0.5059589330088436,0.38439215069618177,-0.1044480324445694,0.05448349596205318,0.3133419188933229,-1.032046596043867,-0.6198963366112468,-0.38429056563090935
-0.24627712166021723,-0.18931240301772184,-0.3060302921938805,-0.5190683569402538,-0.35465796944929984,-0.4616093360959587,-0.4161503818930532,-0.32495226172204383,-0.31157469296745116,-0.20605728471026027,-0.341963416613475,1.3135138495103764,-0.6198963366112468,-0.24753235722133307
-0.16273041623458756,-0.25988114171717086,-0.0227563407648026,-0.6380476437101179,-0.6094760007644913,-0.5047037092882699,-0.5907799335647399,-0.6365652224489001,-0.3270297687809199,-0.22823452666503544,-0.5449031314996382,1.3135138495103764,-0.6198963366112468,-0.16863339083119291
-0.10393829019432965,0.04591672598044153,-0.3060302921938805,-0.3745749123947952,-0.36074923713014106,-0.38245640574273415,-0.3198593206909082,-0.3476150225021788,-0.2685296376689443,-0.17235657389663134,-0.268485243982278,0.14073362673325474,-0.6198963366112468,-0.10025428662640477
0.07553241034961555,-0.5186331836151507,0.166092960187916,-0.4805367717281315,0.12452175477687694,-0.3539613508155733,-0.04404255216273023,0.1679627852458925,-0.23087497949493285,-0.18172252826667212,9.179208231543265,-1.032046596043867,1.609946600839281,0.015464197412467458
0.5860956101729079,-0.04817492561882382,2.6683461978114376,0.2570306668255338,-0.053140219247658944,0.040484085444662574,0.06530492411767169,-0.23543435664051054,-0.10055496785465605,-0.054663322285957966,-0.22449831070645937,0.14073362673325474,-0.6198963366112468,0.6413959974409127
-0.05752345384675762,0.6104666355760336,-0.1171809912411619,-0.12307821432107802,0.1773127413441676,-0.23760654319633315,-0.2366246745670202,0.26088010444444604,-0.20088926795456344,-0.11868631037259399,0.003433979904600786,1.3135138495103764,-0.6198963366112468,0.012834231866129454
-0.41337053251147654,-0.1422665772180892,-0.3060302921938805,-0.48730583399512595,0.037213584684819306,-0.39556061310121243,-0.3541324102713327,0.156631404855825,-0.2876824738286852,-0.202779200680746,-0.13102607749534478,1.3135138495103764,-0.6198963366112468,-0.38429056563090935
0.06624944308010114,0.11648546467989056,0.5910038873315329,0.010220242628966671,0.13061302245771816,0.32297209910528185,-0.12074899074748979,0.13510178211469676,0.058709132693237416,-0.0917591915587267,0.011431604136567809,1.3135138495103764,-0.6198963366112468,0.10225306044162163
0.026023251578872045,-0.0952207514184565,0.0716683097115567,0.8797843953890239,0.6463403527689423,1.471920857032533,0.14201136270243125,0.7107359059301258,0.5289626905323699,0.09940662710121315,0.31784058252380437,1.3135138495103764,-0.6198963366112468,0.015464197412467458
-0.27412602346876047,-0.30692696751680354,-0.3060302921938805,-0.36337992479938125,-0.31303430696355145,-0.3787626023262503,-0.2545772452996235,-0.2592302554596523,-0.27933647248375393,-0.1795315639408233,-0.2789821257867347,-1.032046596043867,1.609946600839281,-0.28435187487006514
-0.09156100050164379,-0.4715873578155179,-0.35324261743206015,-0.6739757434349346,-0.03689683876541566,1.9524670919769986,-0.440631160164785,-0.09492523980367353,0.6677458860637626,-0.24213293395343527,-0.19050840772059952,-1.032046596043867,-0.6198963366112468,-0.15022363200682687
-0.3205408598163325,0.022393813080625196,-0.3060302921938805,-0.490169668031162,0.055487387727343,-0.4003097889224059,-0.29048238676483007,0.15776454289483174,-0.28425813942351064,-0.1979289743105463,-0.06854463818310243,1.3135138495103764,-0.6198963366112468,-0.2869818404164031
-0.07299506596261497,-0.21283531591753818,-0.06996866600298225,-0.26366643063557826,1.3833837421507311,0.6255121884553847,0.01797541945899027,1.576453367731283,0.1738735350269619,-0.12683134569082588,0.9921402755815241,-1.032046596043867,-0.6198963366112468,-0.08973442444105276
-0.119409902310187,0.16353129047952322,-0.0227563407648026,-0.5130803403194509,-0.23993909479345668,-0.43408170587311506,-0.29048238676483007,-0.21730414801640255,-0.2904557940883894,-0.19787879955499252,-0.28348078941721616,1.3135138495103764,1.609946600839281,-0.08447449334837674
-0.3205408598163325,0.09296255178007422,-0.3060302921938805,-0.45398121975761474,0.22401246023061705,-0.3679450351779763,-0.20724774064094206,0.3401997671749185,-0.2713550390602861,-0.1930285731847928,0.022928188970020406,1.3135138495103764,-0.6198963366112468,-0.2790919437773891
-0.06990074353944349,0.11648546467989056,-0.2116056417175212,-0.3737938667486035,-0.24806078503457832,-0.359502055940299,-0.220304155719199,-0.23996690879653754,-0.25287925761183444,-0.16518158385243936,-0.18301063500313045,0.14073362673325474,-0.6198963366112468,-0.05817483788499669
-0.22771118712118843,-0.3539727933164362,-0.3060302921938805,-0.6241189963530331,-0.5577002254773409,-0.5080017480529876,-0.5254978581734552,-0.5674438020694883,-0.33277171354396934,-0.22836832601317889,-0.5114130800282763,1.3135138495103764,1.609946600839281,-0.2501623227676711
1.9909179902927547,1.4808144128692382,1.393613416380587,3.616568339644629,1.3986119113528344,1.1018369337810119,2.232669827108325,1.023482004695989,0.46304099816203104,0.684979474250978,0.7921996697823485,1.3135138495103764,-0.6198963366112468,1.9353390462392113
-0.40408756524196215,-0.1422665772180892,-0.2116056417175212,-0.41857381713025915,0.029091894443697666,-0.39855083491455645,-0.26600160849309834,0.1407674723097305,-0.2880079809014205,-0.1907372593478364,-0.14952058353176853,0.14073362673325474,1.609946600839281,-0.3711407378992193
1.5484298837792347,-0.1657894901179055,0.3549422611406346,4.320550815412052,0.7976068335098329,1.7308388869879698,1.1375630124195235,0.3447323193309455,1.070254911925239,1.2668393894897625,0.11989938278262056,-1.032046596043867,1.609946600839281,1.31729714284978
4.522073732447017,2.233547625663361,1.771312018286024,2.708472601672449,2.1112902300112584,2.988139211798746,1.8703543086866947,0.9498280321605501,1.2391019406944577,0.5972572766244352,0.6512415426939296,1.3135138495103764,-0.6198963366112468,4.19184948499722
-0.3576727288943901,-0.4010186191160689,-0.35324261743206015,-0.6307578843456623,-0.5546545916369202,-0.5132346362263397,-0.5418183770212763,-0.5255176946262385,-0.33307118005088576,-0.22611046201325835,-0.47842288007141237,-1.032046596043867,-0.6198963366112468,-0.3685107723528813
-0.23389983196753136,-0.4480644449157016,-0.16439331647934155,0.006054665849277775,-0.29374529264088756,0.010933658112792064,-0.33617983953872943,-0.2830261542787941,0.12004768547946422,0.04419767107352623,-0.28947900759119144,-1.032046596043867,-0.6198963366112468,-0.2580522194066851
-0.31744653739316103,-0.07169783851864016,-0.25881796695570086,-0.24387994093205603,-0.1648134600630815,-0.29336538524516026,-0.22683236325832748,-0.11192231038877477,-0.21940411025174333,-0.13231711896470694,-0.08953840179201586,-1.032046596043867,-0.6198963366112468,-0.29224177150907915
0.10956995700450171,-0.3304498804166199,-0.16439331647934155,0.29452085784273385,0.496089083308192,-0.13453183833635624,0.7768795458826753,0.6121528965365386,-0.09267769669446348,0.025816985622321167,4.823002282693728,-1.032046596043867,-0.6198963366112468,0.047023783968523525
-0.38242730827976185,-0.37749570621625256,-0.3060302921938805,-0.5881908966282164,-0.5820652962007058,-0.4973161024553022,-0.5907799335647399,-0.5481804554063736,-0.33027181922536275,-0.2232505009466923,-0.4429334225420587,1.3135138495103764,-0.6198963366112468,-0.38429056563090935
0.7965095349485678,0.09296255178007422,-0.16439331647934155,0.29400016074527274,-0.07750528997102386,-0.05168510456664783,0.07672928731114653,-0.38274230171138807,-0.10287257821253089,-0.01651378314655965,-0.36595628930937607,1.3135138495103764,1.609946600839281,0.6782155150896447
1.068809908187657,0.8456957645741969,1.3464010911424074,-0.23919366705490602,0.05345696516706259,-0.1909942619883231,0.01797541945899027,-0.27169477388872654,-0.1474149660456198,-0.12626269846121627,-0.26498628338079244,0.14073362673325474,-0.6198963366112468,1.0779702781330216
0.09409834488864437,0.022393813080625196,-0.25881796695570086,-0.40243220710896466,-0.07953571253130427,-0.40198079522986285,-0.06689127854967988,-0.08359385941360603,-0.277110004106245,-0.17862841834085508,-0.2005054380105583,1.3135138495103764,-0.6198963366112468,0.06806350833922756
-0.5495207191310212,-0.6362477481142323,-0.35324261743206015,-0.7114659344521347,-0.8967807930441694,-0.551711755148046,-0.9433031406776774,-0.8631928302502502,-0.35327865912628886,-0.24439079795335583,-0.6798630404140817,-1.032046596043867,1.609946600839281,-0.5578682916892177
-0.23699415439070282,-0.18931240301772184,-0.25881796695570086,-0.6166990627142123,-0.6084607894843511,-0.4821890979877971,-0.6103645561821253,-0.6297663942148596,-0.3097127925114056,-0.21906927131720982,-0.5179111497167496,1.3135138495103764,1.609946600839281,-0.23701249503598104
-0.3267295046626754,-0.07169783851864016,-0.35324261743206015,-0.6462486229951304,-0.7556664251046809,-0.4916434757799878,-0.7621453814668623,-0.7714086490907034,-0.3215742702418774,-0.23084361395383252,-0.6358761071382631,1.3135138495103764,-0.6198963366112468,-0.3053915992407692
-0.2679373786224175,0.022393813080625196,-0.35324261743206015,-0.5708777181376344,-0.36176444841028127,-0.42722178524250226,-0.4798004053995558,-0.3113546052539628,-0.2902735101276577,-0.21584136204324933,-0.33596519843949973,0.14073362673325474,-0.6198963366112468,-0.24490239167499506
0.032211896425214985,-0.024652012719007483,-0.2116056417175212,-0.5052698838575342,-0.35364275816915963,-0.41438142098520137,-0.31659521692134396,-0.41786958092059734,-0.280547358794329,-0.19655753099207604,-0.40794381652720296,1.3135138495103764,-0.6198963366112468,0.012834231866129454
-0.22461686469801695,0.44580624527731927,-0.3060302921938805,-0.40139081291404244,0.0361983734046791,-0.3394499802508154,-0.2823221273409195,0.115838435451582,-0.25204595950563224,-0.17864514325937303,-0.137524147183818,1.3135138495103764,1.609946600839281,-0.15811352864584088
-0.06990074353944349,0.4693291581771356,-0.25881796695570086,-0.5419790292285427,-0.5607458593177614,-0.3792023408282127,-0.5581388958690975,-0.6365652224489001,-0.26050914339674824,-0.20548863748065066,-0.5349061012096794,1.3135138495103764,-0.6198963366112468,-0.021355320236264616
-0.49382291551393476,-0.6362477481142323,-0.35324261743206015,-0.7440095030434541,-0.6642974098920624,-0.564771988656328,-0.662590216495153,-0.6207012899028056,-0.3591247661526136,-0.2519002863679064,-0.5389049133256629,-1.032046596043867,-0.6198963366112468,-0.5105289118551336
-0.2895976355846178,-0.3304498804166199,-0.3060302921938805,-0.6610884902727721,-0.5830805074808459,-0.5210180077110734,-0.5434504289060584,-0.5787751824595558,-0.33424300551273256,-0.23074326444272494,-0.5014160497383175,0.14073362673325474,1.609946600839281,-0.30013166814809317
-0.20605093015898812,-0.25988114171717086,-0.25881796695570086,-0.6764490546478749,-0.6196281135658934,-0.5135424531777133,-0.6152607118364717,-0.6603611212680418,-0.330024433850084,-0.23743323184989695,-0.562897786021564,1.3135138495103764,-0.6198963366112468,-0.218602736211615
-0.4783513033980774,-0.5892019223145997,-0.35324261743206015,-0.6742360919836652,-0.3292776874457947,-0.5353534828750462,-0.440631160164785,-0.23543435664051054,-0.34239370261402274,-0.23211470776119522,-0.33996401055548325,-1.032046596043867,-0.6198963366112468,-0.49211915303076753
-0.3081635701236466,-0.3304498804166199,-0.35324261743206015,-0.6626505815651554,-0.6429779730091181,-0.5138062962788907,-0.634845334453857,-0.6558285691120148,-0.32604022727980475,-0.22708050728729828,-0.5429037254416464,0.14073362673325474,-0.6198963366112468,-0.3185414269724592
-0.04205184173090028,0.63398954847585,-0.25881796695570086,-0.4974594273956176,-0.5861261413212666,-0.3558082525238152,-0.6038363486429968,-0.6739587777361229,-0.24896015245610226,-0.19719307789575738,-0.5568995678475888,-1.032046596043867,-0.6198963366112468,0.02072412850514347
4.10743452774204,1.5984289773683198,0.8742778387606107,1.7253964816658698,1.7295707886785412,2.418238113255529,1.214269451004283,0.5974221020294508,0.9812873188052459,0.3167803930787493,0.26835528258850844,0.14073362673325474,-0.6198963366112468,3.718455686656379
-0.3205408598163325,-0.30692696751680354,-0.25881796695570086,-0.6010781497903789,-0.221665291750933,-0.4653031395124425,-0.4602157827821704,-0.16178038410507178,-0.3129157821071203,-0.22214665632450895,-0.27598301669974706,0.14073362673325474,-0.6198963366112468,-0.3211713925187972
-0.5278604621688209,-0.5656790094147833,-0.35324261743206015,-0.3667644559328785,-0.053140219247658944,-0.4396224109978408,0.2676793578306544,0.07277918996932549,-0.2779433022124472,-0.15103230278627058,0.6082543124471069,-1.032046596043867,-0.6198963366112468,-0.5315686362258376
-0.3669556961639045,-0.49511027071533426,-0.25881796695570086,-0.25012830610158937,0.9437972578500224,0.018321264945759693,-0.3214913725756903,1.1560591552597785,-0.09931804097826218,-0.12020827795772561,0.3773229127490591,-1.032046596043867,1.609946600839281,-0.3816606000845713
-0.3514840840480472,-0.4715873578155179,-0.25881796695570086,-0.6704610380270721,-0.5292743096334152,-0.5318355748593474,-0.523865806288673,-0.4983223816900766,-0.3444639275966188,-0.23791825448691692,-0.46042822554948654,-1.032046596043867,-0.6198963366112468,-0.3658808068065433
-0.4597853688590486,-0.4715873578155179,-0.25881796695570086,-0.4375792611875897,-0.26633458807710203,-0.44630643622766863,-0.019561773890998453,-0.17991059272917978,-0.27411533903708085,-0.16605127961537172,0.3348355340167343,-1.032046596043867,-0.6198963366112468,-0.4579296009283735
-0.3855216307029333,-0.024652012719007483,-0.1171809912411619,-0.4828799086667065,-0.19019374206658662,-0.40541075554516925,-0.35576446215611485,-0.10285720607672078,-0.2870965610977618,-0.20097290948080956,-0.21500113193099854,1.3135138495103764,-0.6198963366112468,-0.33695118579682526
-0.3917102755492763,-0.37749570621625256,-0.2116056417175212,-0.7656184325880904,-0.6054151556439304,-0.5629690607982825,-0.6364773863386392,-0.5799083204985626,-0.352041732249895,-0.25894147706395493,0.501286088344548,-1.032046596043867,-0.6198963366112468,-0.38692053117724734
-0.23699415439070282,-0.30692696751680354,0.02445598447337705,-0.19337232247832817,-0.5110005065908915,-0.1303103487175176,-0.47490424974520945,-0.5255176946262385,-0.021287485502172774,-0.028438650049843736,-0.4119426286431865,-1.032046596043867,1.609946600839281,-0.23438252948964303
-0.16582473865775904,-0.11874366431827284,-0.25881796695570086,-0.6483314113849749,-0.6135368458850521,-0.4959089392490227,-0.5973081411038683,-0.6637605353850621,-0.3208581546818599,-0.22945544571684434,-0.5578992708765846,0.14073362673325474,-0.6198963366112468,-0.16863339083119291
-0.3576727288943901,-0.4010186191160689,-0.35324261743206015,-0.5807709629893956,-0.36176444841028127,-0.48988452177213837,-0.38350934419741084,-0.3124877432929696,-0.32808441169658203,-0.22156128417638138,-0.3824513892878081,1.3135138495103764,-0.6198963366112468,-0.3685107723528813
0.6882082501375664,-0.04817492561882382,-0.16439331647934155,0.5205033981408566,0.08594372613154914,0.20441859897622994,0.10773827312200678,-0.1391176233249368,-0.05265334703093957,-0.01326914895408123,-0.19700647740907273,1.3135138495103764,-0.6198963366112468,0.5703869276897866
0.46541703566922066,1.4808144128692382,0.21330528542609564,0.1580982183079225,-0.13740275549929595,-0.04957435975722851,-0.057098967240987175,-0.29435753466886155,-0.10016435936737378,-0.058443153871010144,-0.2669856894387842,-1.032046596043867,-0.6198963366112468,0.5730168932361246
-0.4009932428187907,-0.1657894901179055,-0.35324261743206015,-0.3901958253186285,-0.3221712084848133,-0.3777951776219331,-0.4324709007408744,-0.2456325989915713,-0.26268353064261957,-0.16277319558585746,-0.3099729196856069,0.14073362673325474,-0.6198963366112468,-0.3790306345382333
4.23430174709207,3.6213994867525248,6.539756867342168,5.324454819317077,3.678776446547735,1.830043893030678,4.602409163811961,3.1583140701847063,8.283582785718309,10.567549852392114,2.6036615583228793,1.3135138495103764,-0.6198963366112468,4.368057176601867
-0.31125789254681807,-0.18931240301772184,-0.16439331647934155,-0.4677796928403342,-0.49983318250934916,-0.43469733977586233,-0.4226785894321817,-0.48132531110497534,-0.27302163527269047,-0.16874399149675845,-0.399446340780738,-1.032046596043867,1.609946600839281,-0.29487173705541714
-0.4009932428187907,-0.42454153201588524,-0.3060302921938805,-0.6968864157232235,-0.8247007921542148,-0.5353974567252425,-0.869860805862482,-0.8314649651580611,-0.3441384205238836,-0.24173153590900495,-0.6598689798341641,0.14073362673325474,-0.6198963366112468,-0.40533029000161336
-0.5495207191310212,-0.6362477481142323,-0.35324261743206015,-0.7046968721851402,-0.9191154412072539,-0.5505244611927477,-0.9710480227189734,-0.8881218671083986,-0.35309637516555714,-0.24368835137560277,-0.6973578434215096,-1.032046596043867,-0.6198963366112468,-0.5578682916892177
0.1405131812362164,0.18705420337933956,-0.1171809912411619,-0.5604637761884121,-0.38206867401308536,-0.4333781242699753,-0.3949337073908857,-0.44619803189576607,-0.29125003134586336,-0.21274725211743228,-0.40644426198370914,0.14073362673325474,-0.6198963366112468,0.1338126469976777
-0.16273041623458756,0.3281916807782376,0.11888063494973634,-0.4367982155413981,-0.11202247349579084,-0.37392547880466437,-0.3068029056126513,-0.04846658020439677,-0.26519644524413555,-0.18585358314060085,-0.20600380467003562,1.3135138495103764,-0.6198963366112468,-0.09499435553372876
