temp,atemp,hum,yr_1,season_3,weathersit_3,mnth_2,windspeed,mnth_9,mnth_6,mnth_8,mnth_12,mnth_7,season_2,mnth_3,cnt
-0.3998167802820213,-0.30011659830671983,0.2216928283998519,0.0,0.0,0.0,0.0,0.27629827153237907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9177203318634549
-0.8152800721305815,-0.9169328158953917,-0.5039595865311925,0.0,0.0,0.0,0.0,0.7642816658455545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05217053250541559
1.05430474118794,1.1109959749503824,0.5845190358653739,1.0,1.0,0.0,0.0,-0.6996685170939712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8222685234291918
-1.230743363979142,-1.1816982677848686,1.2583391354442008,1.0,0.0,0.0,0.0,-0.6996685170939712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6530936416138633
-1.438475009903422,-1.4458818175822807,0.3253574591042863,1.0,0.0,0.0,0.0,-0.4560855162475286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.950798668144654
-1.1268775410170018,-0.9169328158953917,0.6363513512175913,0.0,0.0,0.0,0.0,-1.5538438052971002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31720422263463943
-0.9191458950927217,-1.005381933889239,1.2583391354442008,1.0,0.0,1.0,0.0,0.5198812723788215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45462362392666955
-1.7500724787898427,-1.7106472694717578,0.0661958823431994,1.0,0.0,0.0,0.0,-0.4560855162475286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5759108569577324
1.4697680330365008,1.2873123088460119,-0.8667857939967147,1.0,1.0,0.0,0.0,-0.4560855162475286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9015881636024876
0.5349756263772396,0.5820469732634933,0.7918482972742439,1.0,0.0,1.0,0.0,0.03189787806564658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6182854496951316
0.5349756263772396,0.49359785526964606,1.0510098740353309,0.0,1.0,0.0,0.0,-0.6996685170939712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38336089519703737
0.11951233452867942,0.1409651874783867,0.48085440516093886,1.0,0.0,0.0,0.0,-0.8214600175171924,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7798939306917927
1.05430474118794,1.1109959749503824,0.8436806126264613,0.0,0.0,0.0,0.0,-0.2116851227807959,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5211872963686996
0.6388414493393798,0.4057306393678636,1.6211653429097228,0.0,0.0,0.0,0.0,0.5198812723788215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5322134084624326
-0.5036826032441613,-0.3879838142085023,1.2065068200919833,0.0,0.0,0.0,0.0,0.27629827153237907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30617811054090643
1.05430474118794,1.1109959749503824,1.1028421893875484,0.0,1.0,0.0,0.0,1.3740565605819508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8901550516291225
-0.9191458950927217,-0.9169328158953917,-0.0893010637134531,1.0,0.0,0.0,1.0,-0.2116851227807959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21756221391141037
-0.19208513435774088,-0.12380026441109017,-1.2814443168144545,0.0,0.0,0.0,0.0,1.6184569540486833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9071012196493542
-1.1268775410170018,-1.269565483686651,-1.7997674703366289,1.0,0.0,0.0,1.0,1.1304735597355084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39398000741113814
0.3272439804529598,0.3172815213740164,-0.34846264047454006,0.0,0.0,0.0,0.0,0.8860731662687755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911670052564725
1.4697680330365008,1.7278121925390544,0.37718977445650387,1.0,1.0,0.0,0.0,-0.6996685170939712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219522875251028
0.5349756263772396,0.8462305230609054,-1.0222827400533674,1.0,1.0,0.0,0.0,0.5198812723788215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681065921727828
-0.9191458950927217,-1.005381933889239,-1.0741150554055847,0.0,0.0,0.0,0.0,0.5198812723788215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.24512749414574284
0.11951233452867942,0.1409651874783867,-1.229612001462237,0.0,0.0,0.0,0.0,0.8860731662687755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46054367985316824
0.9504389182258004,0.9346796410547527,-0.9704504247011498,1.0,0.0,0.0,0.0,1.8620399548951259,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7968400987120243
-1.5423408328655623,-1.7985144853735404,-0.9704504247011498,0.0,0.0,0.0,0.0,1.8620399548951259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7578417065043267
0.9504389182258004,0.9346796410547527,1.0510098740353309,1.0,1.0,1.0,0.0,-0.2116851227807959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4660567359000347
-0.7114142491684416,-0.8290655999936092,-0.2966303251223231,0.0,0.0,0.0,0.0,0.8860731662687755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09076192483348104
-0.19208513435774088,-0.12380026441109017,-1.5406058935755418,0.0,0.0,0.0,0.0,1.8620399548951259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4274653435719693
0.11951233452867942,0.1409651874783867,-0.9186181093489323,0.0,1.0,0.0,0.0,-1.5538438052971002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392564468221054
0.3272439804529598,0.3172815213740164,-0.7112888479400625,0.0,0.0,0.0,0.0,1.3740565605819508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030525308197581803
1.2620363871122204,1.2873123088460119,0.16986051304763441,1.0,0.0,0.0,0.0,0.5198812723788215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0979213257725164
1.5736338559986411,1.639944976637272,-0.40029495582675756,1.0,1.0,0.0,0.0,2.471814849631522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7815402755839616
-1.5423408328655623,-1.5343309355761279,0.8955129279786789,1.0,0.0,0.0,0.0,-0.2116851227807959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6751458658013293
-0.19208513435774088,-0.12380026441109017,-1.3851089475188896,0.0,0.0,0.0,0.0,0.27629827153237907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21756221391141037
-1.230743363979142,-1.1816982677848686,-1.1259473707578023,1.0,0.0,0.0,0.0,-0.6996685170939712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2837188864738083
1.4697680330365008,1.1988631908521648,-1.4369412628711071,1.0,1.0,0.0,0.0,-0.4560855162475286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652917447436316
1.3659022100743607,1.1109959749503824,-1.333276632166672,1.0,1.0,0.0,0.0,0.03189787806564658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.561018033709302
1.3659022100743607,1.3751795247477945,-0.24479800977010563,1.0,1.0,0.0,0.0,-0.6996685170939712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4881089600875007
1.6774996789607806,1.639944976637272,-0.8667857939967147,0.0,0.0,0.0,0.0,-1.5538438052971002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2709629187425426
1.6774996789607806,1.639944976637272,-0.8667857939967147,0.0,1.0,0.0,0.0,0.5198812723788215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.041144420411682606
0.5349756263772396,0.7583633071591229,0.0661958823431994,1.0,0.0,0.0,0.0,0.5198812723788215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5101611842749667
-0.7114142491684416,-0.740616481999762,-1.4887735782233242,1.0,0.0,0.0,1.0,-0.4560855162475286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035631364364816114
-1.6462066558277024,-1.5343309355761279,1.569333027557506,0.0,0.0,1.0,0.0,-0.6996685170939712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.884641995582256
-1.8539383017519826,-2.3274634870604296,-1.229612001462237,1.0,0.0,0.0,1.0,3.692182031724606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2726927743800753
1.2620363871122204,1.022546856956535,-1.1777796861100196,0.0,1.0,0.0,0.0,-0.2116851227807959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.397763207820472
-1.3346091869412822,-1.4458818175822807,-0.34846264047454006,1.0,0.0,0.0,0.0,0.03189787806564658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1904039335567101
